"@timestamp",message,hostname
"Aug 13, 2025 @ 15:49:48.824","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.844","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.844","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.844","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.845","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114588.8453946, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.845","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.845","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.854","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:48.855","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:48.856","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:48.856","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:48.858","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:48.927","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114588.9273703, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 11, ""update_type"": ""busy"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.937","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.938","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.940","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114588.9403732, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7, ""update_type"": ""busy"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.950","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:48.950","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.019","{""message_type"": ""module_update_health"", ""event_time"": 1755114589.01937, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:49.194","Chute 7 for box BG18073 maps to zone 10.","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:49.395","Completing action","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:49.396","{""message_type"": ""box_conveyor_pressure_released"", ""event_time"": 1755114589.3964329, ""shuttle_name"": ""shuttleB"", ""box_identifier"": ""BG18073"", ""region_name"": ""R2"", ""chute_number"": 7}","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:49.406","Kick box removal starting for: BG18073","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.406","reason for wakeup: pressure_released","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.406","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.407","Starting remove box (BG18073 @ R2/7)","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.407","{""message_type"": ""shuttle_position"", ""event_time"": 1755114589.4071355, ""shuttle_name"": ""shuttleB"", ""is_home"": false, ""home_estimate"": null}","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.408","reason for wakeup: pressure_released","transport-b-r1-79d56d7d68-cqjn8"
"Aug 13, 2025 @ 15:49:49.408","Awaiting box removal","box-conveyor-b-r2-7b5486cf9c-p7xx4"
"Aug 13, 2025 @ 15:49:49.408","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r1-79d56d7d68-cqjn8"
"Aug 13, 2025 @ 15:49:49.420","Sending kick request...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.421","{""message_type"": ""ftl_kick_request"", ""event_time"": 1755114589.4206963, ""autoshuttle_name"": ""RPS00"", ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_number"": 7, ""box_identifier"": ""BG18073"", ""overfull_mitigation"": false}","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.421","Setting shuttle ConveyorB to idle = False","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:49.421","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['monitor place into shuttleB', 'monitor place into shuttleA', 'ready_index_when_clear zone 0']","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:49.421","reason for wakeup: shuttleB position update (not home)","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:49.422","Setting shuttle ConveyorA to idle = False","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:49.430","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.430","reason for wakeup: ftl_kick_request","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.433","Sending kick request... Done!","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.433","Waiting for kick response...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.433","Setting shuttle safe mode:  False...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.433","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r1-79d56d7d68-cqjn8"
"Aug 13, 2025 @ 15:49:49.433","reason for wakeup: ftl_kick_request","transport-b-r1-79d56d7d68-cqjn8"
"Aug 13, 2025 @ 15:49:49.433","Performing task:  FtlTask(priority=<FtlTaskPriority.HIGH: 1>, task_type=<FtlTaskType.KICK: 'kick'>, transaction_id=None, kwargs={'side': 'R2', 'location': 7, 'box_id': 'BG18073', 'overfull_mitigation': False}), <breakpack_common.supervision.shuttle.shuttle_supervision_reducer.ShuttleSupervisionReducer object at 0x7fdf49fb1d20>...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.434","{""message_type"": ""transport_prekick_request"", ""event_time"": 1755114589.434352, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7}","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.434","Setting motor safe mode:  False...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.444","reason for wakeup: prekick_requested","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.444","Processing pre_kick","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.445","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>, 'handle_prekick_request']","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.445","Performing prekick actions for chute 7","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.445","{""message_type"": ""transport_prekick_complete"", ""event_time"": 1755114589.4454067, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7, ""transport_queuing_required"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.455","reason for wakeup: prekick_completed","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.455","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>, 'handle_prekick_request']","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.456","{""message_type"": ""transport_kick_ready_request"", ""event_time"": 1755114589.456756, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7}","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.458","Completed prekick actions for chute 7","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.459","reason for wakeup: Noticed completion of handle_prekick_request","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.459","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.467","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>, 'handle_kick_ready_request']","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.467","Processing kick_ready","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.467","Prepare transport conveyor and takeaway rollers for box kick at chute #7 ","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.467","reason for wakeup: requested","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","{""message_type"": ""transport_kick_ready"", ""event_time"": 1755114589.4687183, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","Done waiting for the transport conveyor to be ready for pushing. Starting takeaway rollers","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","Waiting for the transport conveyor to be ready for pushing (Zones 5,6,7).","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","Waited 1.621246337890625e-05s to pause region shuttleB R2 up to zone 5","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","Takeaway rollers running","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.468","Pausing transport conveyor R2 up to zone 5","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.480","reason for wakeup: ready","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.480","Driving kicker to location:  <WingSide.R2: 1>, 7...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.480","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>, 'handle_kick_ready_request']","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.480","Performing 'pre-slide' actions.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.480","Request to perform action:  'zero'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.480","Running motor:  0.0, 11.0, 22.0...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.481","Running motor:  0.0, 3.3, 4.022...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.481","Request to perform action:  'zero'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.482","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.483","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.483","Completed handling kick request ready on chute #7","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.483","reason for wakeup: Noticed completion of handle_kick_ready_request","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.489","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.498","Setting requested position to:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.501","Motor has reached position:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.501","Setting requested position to:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.504","Motor has reached position:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.504","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.505","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.505","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.505","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.505","Request to perform action:  'prekick', position_override=4.568...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.505","Running motor:  4.568, 3.91, 5.85...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.509","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.529","Relative encoder offset applied:  4.568 -> 4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.539","Setting requested position to:  4.5172","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:49.663","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.663431, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 8, ""update_type"": ""busy"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.676","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.676","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.680","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.680605, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 9, ""update_type"": ""busy"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.691","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.691","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.694","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.6947377, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 10, ""update_type"": ""busy"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.705","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.705","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.709","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7090535, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7, ""update_type"": ""busy"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.719","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.719","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.725","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.725024, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 0, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.734","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.734","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.735","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7355669, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 1, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.746","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.746","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.746","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7469366, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 2, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.756","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.757","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.758","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.758307, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 3, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.768","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.769","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.769","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7697332, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 4, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.781","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.781","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7819247, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 5, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.781","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.792","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.792","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.793","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.7933466, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 6, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.805","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.805","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.807","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.807707, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 7, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.817","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.817","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.819","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.819243, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 8, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.829","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.829","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.831","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.8312805, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 9, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.841","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.842","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.844","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.8442369, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 10, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.852","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.853","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.854","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.8545105, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 11, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.860","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.860","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.861","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.861","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.862","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.862","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.862","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.863","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114589.8619192, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.865","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114589.8655615, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""room_for_kick"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:49.870","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:49.871","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
